DATE,TIME,"TEMP C","GUST mph",DIR,"AVG mph","HUM %","BARO mb","TREND mb","RAIN DAY mm","RAIN MTH mm","SOLAR W/m2",UV,WEATHER
2018-11-01,00:00:00,8,4,SSE,1.2,91,1003.6,-0.1,0,0,0,0,night_time/dry
2018-11-01,00:30:00,7.7,1,SSE,0,91,1003.5,0,0,0,0,0,night_time/dry
2018-11-01,01:00:00,7.6,1,SSE,0.5,92,1003.2,-0.3,0,0,0,0,night_time/dry
2018-11-01,01:30:00,7.6,2,SE,1.3,92,1003.1,-0.5,0,0,0,0,night_time/dry
2018-11-01,02:00:00,7.7,2,SE,1.3,93,1003,-0.2,0,0,0,0,night_time/dry
2018-11-01,03:00:00,8.2,2,S,0.8,94,1002.8,-0.2,1,1,0,0,night_time/raining_lightly
2018-11-01,03:30:00,8.2,1,S,0.9,94,1002.6,-0.7,1,1,0,0,night_time/dry
2018-11-01,04:00:00,7.8,0,S,0.2,94,1002.3,-0.4,1,1,0,0,night_time/dry
2018-11-01,04:30:00,7.7,0,S,0,94,1002.4,-0.2,1,1,0,0,night_time/dry
2018-11-01,05:00:00,7.6,0,S,0,94,1002.5,0,1,1,0,0,night_time/dry
2018-11-01,05:30:00,7.7,2,SW,1,94,1002.8,0.4,1,1,0,0,night_time/dry
2018-11-01,06:00:00,7.7,0,SW,0,95,1003,0.5,1,1,0,0,night_time/dry
2018-11-01,06:30:00,7.8,0,SW,0,95,1003.2,0.4,1,1,0,0,night_time/dry
2018-11-01,07:00:00,7.9,4,WNW,2.8,95,1003.6,0.6,1,1,0,0,night_time/dry
2018-11-01,07:30:00,8,4,NW,1.2,95,1004.1,0.9,1.2,1.2,0,0,overcast/rain_has_stopped
2018-11-01,08:00:00,8.3,4,NNW,1.7,95,1004.6,1.1,1.6,1.6,12,0,overcast/raining_lightly
2018-11-01,08:30:00,8.2,2,NW,0,95,1005,1,2.8,2.8,37,0,mainly_cloudy/raining_lightly
2018-11-01,09:00:00,8.1,4,NW,1.2,95,1005.5,0.8,3,3,67,0,mainly_cloudy/rain_has_stopped
2018-11-01,09:30:00,9.1,2,NW,0.9,96,1005.5,0.5,3,3,183,0.7,sunny/dry
2018-11-01,10:00:00,9.6,4,WNW,3.2,95,1005.6,0.2,3,3,139,0.8,cloudy/dry
2018-11-01,10:30:00,9.7,5,NW,3.7,94,1005.9,0.4,3,3,141,0.8,sunny/dry
2018-11-01,11:00:00,10,8,WNW,2.5,90,1006.1,0.4,3,3,190,0.9,cloudy/dry
2018-11-01,11:30:00,10.4,4,NW,1.6,86,1006.3,0.4,3,3,350,1.1,partly_cloudy/dry
2018-11-01,12:00:00,10.4,4,NNW,2.3,80,1006.5,0.4,3,3,178,1,cloudy/dry
2018-11-01,12:30:00,11.1,2,W,0.7,78,1006.8,0.5,3,3,497,1.2,partly_cloudy/dry
2018-11-01,13:00:00,11.2,4,WNW,3,70,1007,0.5,3,3,44,0,overcast/dry
2018-11-01,13:30:00,10.7,4,NW,2.2,74,1007.2,0.4,3,3,357,0.8,sunny/dry
2018-11-01,14:00:00,11.1,4,W,1.8,72,1007.5,0.4,3,3,413,0.8,sunny/dry
2018-11-01,14:30:00,10.7,5,NW,2.4,66,1007.8,0.6,3,3,88,0,mainly_cloudy/dry
2018-11-01,15:00:00,10.7,5,WNW,2.6,70,1008.1,0.7,3,3,279,0,sunny/dry
2018-11-01,15:30:00,10.3,5,WNW,2.5,64,1008.5,0.8,3,3,53,0,cloudy/dry
2018-11-01,16:00:00,9.7,5,NW,2.3,67,1008.8,0.7,3,3,18,0,mainly_cloudy/dry
2018-11-01,16:30:00,9.2,4,WNW,0.9,69,1009.2,0.6,3,3,9,0,dusk/dry
2018-11-01,17:00:00,8.4,4,WNW,1.3,70,1009.8,0.9,3,3,0,0,dusk/dry
2018-11-01,17:30:00,7.6,4,NW,2.2,70,1010.4,1.2,3,3,0,0,night_time/dry
2018-11-01,18:00:00,7.3,4,NW,0.8,72,1011,1.3,3,3,0,0,night_time/dry
2018-11-01,18:30:00,6.8,1,NW,0.1,73,1011.6,1.3,3,3,0,0,night_time/dry
2018-11-01,19:00:00,6.3,4,NW,1.5,75,1012,1,3,3,0,0,night_time/dry
2018-11-01,19:30:00,5.7,1,NW,0,77,1012.6,0.9,3,3,0,0,night_time/dry
2018-11-01,20:00:00,5.2,0,NW,0,79,1012.9,0.9,3,3,0,0,night_time/dry
2018-11-01,20:30:00,4.6,0,NW,0,81,1013.4,0.8,3,3,0,0,night_time/dry
2018-11-01,21:00:00,4.1,0,NW,0,83,1014,1.1,3,3,0,0,night_time/dry
2018-11-01,21:30:00,3.8,2,NW,1.2,85,1014.4,0.9,3,3,0,0,night_time/dry
2018-11-01,22:00:00,3.8,0,NW,0,87,1014.9,0.9,3,3,0,0,night_time/dry
2018-11-01,22:30:00,3.6,0,NW,0,88,1015.3,1,3,3,0,0,night_time/dry
2018-11-01,23:00:00,3.5,1,NW,1,89,1015.7,0.8,3,3,0,0,night_time/dry
2018-11-01,23:30:00,3.5,4,NW,1.3,90,1016.1,0.8,3,3,0,0,night_time/dry
2018-11-02,00:00:00,3.4,0,NW,0,91,1016.6,0.9,0,3,0,0,night_time/dry
2018-11-02,00:30:00,3,0,NW,0,90,1017,1,0,3,0,0,night_time/dry
2018-11-02,01:00:00,2.9,0,NW,0,91,1017.5,0.9,0,3,0,0,night_time/dry
2018-11-02,01:30:00,2.8,0,NW,0,91,1018,0.9,0,3,0,0,night_time/dry
2018-11-02,02:00:00,2.9,1,WNW,0.9,92,1018.2,0.7,0,3,0,0,night_time/dry
2018-11-02,03:00:00,2.9,0,WNW,0,93,1019,0.7,0,3,0,0,night_time/dry
2018-11-02,03:30:00,2.3,0,WNW,0,92,1019.5,0.8,0,3,0,0,night_time/dry
2018-11-02,04:00:00,2.4,0,WNW,0,93,1020.1,1.1,0,3,0,0,night_time/dry
2018-11-02,04:30:00,2.6,1,WNW,0.1,93,1020.6,1.1,0,3,0,0,night_time/dry
2018-11-02,05:00:00,2.6,2,WNW,1.6,94,1021.2,1.1,0,3,0,0,night_time/dry
2018-11-02,05:30:00,2.8,0,WNW,0,94,1021.5,1,0,3,0,0,night_time/dry
2018-11-02,06:00:00,2.4,0,WNW,0,94,1021.8,0.6,0,3,0,0,night_time/dry
2018-11-02,06:30:00,2.2,0,WNW,0,94,1022.6,0.9,0,3,0,0,night_time/dry
2018-11-02,07:00:00,2.4,1,WNW,0,94,1023.1,1.2,0,3,0,0,night_time/dry
2018-11-02,07:30:00,2.8,1,WNW,0.5,94,1023.6,1.1,0,3,14,0,dawn/dry
2018-11-02,08:00:00,3.4,0,WNW,0,95,1023.9,0.9,0,3,51,0,sunny/dry
2018-11-02,08:30:00,4.7,0,WNW,0,95,1024.3,0.7,0,3,84,0,sunny/dry
2018-11-02,09:00:00,5.3,2,W,1.2,95,1024.6,0.7,0,3,167,0.5,sunny/dry
2018-11-02,09:30:00,6,4,W,0.5,95,1024.9,0.5,0,3,218,0.7,sunny/dry
2018-11-02,10:00:00,7.7,4,SW,1.6,94,1025.4,0.8,0,3,269,0.9,sunny/dry
2018-11-02,10:30:00,8.7,4,WSW,1.8,85,1025.5,0.7,0,3,313,1.2,sunny/dry
2018-11-02,11:00:00,10,4,SSW,1.2,79,1025.5,0.1,0,3,343,1.3,sunny/dry
2018-11-02,11:30:00,11.1,2,WSW,1.6,71,1025.7,0.1,0,3,366,1.4,sunny/dry
2018-11-02,12:00:00,11.3,4,W,0.9,67,1025.8,0.3,0,3,378,1.4,sunny/dry
2018-11-02,12:30:00,11.9,4,WSW,2.1,61,1025.8,0.1,0,3,373,1.4,sunny/dry
2018-11-02,13:00:00,11.7,5,SW,2,61,1025.9,0.1,0,3,359,1.3,sunny/dry
2018-11-02,13:30:00,11.8,7,SW,2.5,57,1026,0.2,0,3,334,1.1,sunny/dry
2018-11-02,14:00:00,11.7,4,SW,1.6,56,1026.1,0.2,0,3,295,0.9,sunny/dry
2018-11-02,14:30:00,11.6,7,WSW,2.6,55,1026.3,0.3,0,3,220,0.7,sunny/dry
2018-11-02,15:00:00,11.2,7,W,2.8,58,1026.2,0.1,0,3,171,0.5,sunny/dry
2018-11-02,15:30:00,10.3,2,WSW,1.7,61,1026.6,0.3,0,3,37,0,overcast/dry
2018-11-02,16:00:00,9.6,1,SW,0,67,1026.6,0.3,0,3,16,0,mainly_cloudy/dry
2018-11-02,16:30:00,9,1,SW,0.8,69,1026.9,0.3,0,3,7,0,dusk/dry
2018-11-02,17:00:00,8.6,1,SW,0,71,1027.2,0.6,0,3,0,0,dusk/dry
2018-11-02,17:30:00,8.1,1,SW,0.8,72,1027.4,0.5,0,3,0,0,night_time/dry
2018-11-02,18:00:00,7.8,1,SW,0.1,74,1027.6,0.5,0,3,0,0,night_time/dry
2018-11-02,18:30:00,7.6,2,SW,0.5,75,1027.9,0.5,0,3,0,0,night_time/dry
2018-11-02,19:00:00,7.3,4,SSE,1.8,76,1027.8,0.2,0,3,0,0,night_time/dry
2018-11-02,19:30:00,7.1,4,SSE,1.2,77,1027.8,0,0,3,0,0,night_time/dry
2018-11-02,20:00:00,6.8,6,SSE,3,78,1027.6,-0.1,0,3,0,0,night_time/dry
2018-11-02,20:30:00,6.6,4,SSE,2.2,80,1027.6,-0.2,0,3,0,0,night_time/dry
2018-11-02,21:00:00,6.4,1,SSE,0.8,81,1027.7,0,0,3,0,0,night_time/dry
2018-11-02,21:30:00,6.2,2,S,1.6,82,1027.6,0,0,3,0,0,night_time/dry
2018-11-02,22:00:00,6.2,1,SSE,0,83,1027.4,-0.2,0,3,0,0,night_time/dry
2018-11-02,22:30:00,6.3,2,S,1.6,83,1027.3,-0.3,0,3,0,0,night_time/dry
2018-11-02,23:00:00,6.4,2,SSE,1.7,82,1027.1,-0.3,0,3,0,0,night_time/dry
2018-11-02,23:30:00,6.3,2,SE,1.6,82,1026.9,-0.4,0,3,0,0,night_time/dry
2018-11-03,00:00:00,6.3,4,SE,2,83,1026.4,-0.7,0,3,0,0,night_time/dry
2018-11-03,00:30:00,6.8,4,SSE,3,83,1025.8,-1,0,3,0,0,night_time/dry
2018-11-03,01:00:00,7,4,SSE,1.7,82,1025.5,-0.9,0,3,0,0,night_time/dry
2018-11-03,01:30:00,7.2,4,SSE,1.8,82,1025.3,-0.5,0,3,0,0,night_time/dry
2018-11-03,02:00:00,7.3,2,SSE,0.8,83,1025.1,-0.4,0,3,0,0,night_time/dry
2018-11-03,02:30:00,7.4,2,SSE,0.9,83,1024.6,-0.7,0,3,0,0,night_time/dry
2018-11-03,03:00:00,7.3,1,SSE,0.7,85,1024.1,-0.9,0,3,0,0,night_time/dry
2018-11-03,03:30:00,7.5,4,SSE,2,86,1023.8,-0.7,0,3,0,0,night_time/dry
2018-11-03,04:00:00,7.6,2,SSE,2.8,86,1023.5,-0.6,0,3,0,0,night_time/dry
2018-11-03,04:30:00,7.8,4,SSE,1.6,88,1023.4,-0.5,0,3,0,0,night_time/dry
2018-11-03,05:00:00,8.1,5,S,1.4,88,1023.5,-0.2,0,3,0,0,night_time/dry
2018-11-03,05:30:00,8.7,7,SSW,3.7,89,1023.3,-0.2,0,3,0,0,night_time/dry
2018-11-03,06:00:00,9.3,2,SW,0.9,87,1023.2,-0.2,0,3,0,0,night_time/dry
2018-11-03,06:30:00,10,4,SSW,4.5,85,1023.1,-0.2,0,3,0,0,night_time/dry
2018-11-03,07:00:00,10.1,7,SW,3.6,84,1022.9,-0.3,0,3,0,0,night_time/dry
2018-11-03,07:30:00,10.2,4,S,3.5,85,1022.8,-0.3,0,3,9,0,dawn/dry
2018-11-03,08:00:00,10.5,2,SSE,2.8,85,1022.6,-0.3,0,3,39,0,sunny/dry
2018-11-03,08:30:00,10.6,7,W,4.7,85,1022.5,-0.3,0,3,51,0,cloudy/dry
2018-11-03,09:00:00,11.1,7,SE,3.1,85,1022.2,-0.4,0,3,74,0,cloudy/dry
2018-11-03,09:30:00,11.6,10,S,4.1,85,1022,-0.5,0,3,62,0,mainly_cloudy/dry
2018-11-03,10:00:00,12.1,9,SSW,4.7,84,1021.7,-0.5,0,3,123,0.7,cloudy/dry
2018-11-03,10:30:00,12.6,6,SSW,2.5,83,1021.4,-0.7,0,3,113,0.7,mainly_cloudy/dry
2018-11-03,11:00:00,12.9,12,SSE,7.4,82,1021,-0.6,0,3,104,0.7,mainly_cloudy/dry
2018-11-03,11:30:00,13.2,16,SSW,7.6,81,1020.5,-0.8,0,3,146,0.9,partly_cloudy/dry
2018-11-03,12:00:00,13.3,14,S,8.3,81,1019.9,-1.2,0,3,123,0.9,mainly_cloudy/dry
2018-11-03,12:30:00,13.6,13,S,10,80,1019.6,-1,0,3,214,1.3,sunny/dry
2018-11-03,13:00:00,13.8,12,SW,7.6,77,1019.2,-0.7,0,3,135,0.7,cloudy/dry
2018-11-03,13:30:00,13.5,6,SSE,6.3,79,1018.9,-0.6,0,3,72,0,overcast/dry
2018-11-03,14:00:00,13.2,15,S,9,79,1018.4,-0.8,0,3,35,0,overcast/dry
2018-11-03,14:30:00,13,6,SSW,4.4,81,1018.2,-0.8,0,3,26,0,overcast/dry
2018-11-03,15:00:00,12.7,17,S,6.4,81,1017.9,-0.5,0,3,12,0,overcast/dry
2018-11-03,15:30:00,12.6,10,SSW,7.7,82,1017.6,-0.5,0,3,12,0,overcast/dry
2018-11-03,16:00:00,12.4,10,ESE,6.2,83,1017.1,-0.7,0,3,0,0,overcast/dry
2018-11-03,16:30:00,12.1,9,SE,3.5,85,1017,-0.6,0,3,0,0,dusk/dry
2018-11-03,17:00:00,11.7,12,SW,8.6,87,1016.6,-0.6,0,3,0,0,dusk/dry
2018-11-03,17:30:00,11.7,12,W,8.2,88,1016.4,-0.7,0,3,0,0,night_time/dry
2018-11-03,18:00:00,11.7,10,SSE,5.9,88,1016.2,-0.4,0,3,0,0,night_time/dry
2018-11-03,18:30:00,11.8,18,SSW,6,88,1015.9,-0.5,0,3,0,0,night_time/dry
2018-11-03,19:00:00,12.1,12,SE,3.8,87,1015.7,-0.6,0,3,0,0,night_time/dry
2018-11-03,19:30:00,12.2,12,SSE,4.4,87,1015.3,-0.6,0,3,0,0,night_time/dry
2018-11-03,20:00:00,12.2,12,W,6.7,85,1014.8,-0.9,0,3,0,0,night_time/dry
2018-11-03,20:30:00,12.4,17,SSW,7.1,83,1014,-1.2,0,3,0,0,night_time/dry
2018-11-03,21:00:00,12.4,12,SE,6.3,83,1013.7,-1.1,0,3,0,0,night_time/dry
2018-11-03,21:30:00,12.3,22,S,9.2,83,1013.3,-0.8,0,3,0,0,night_time/dry
2018-11-03,22:00:00,12.2,17,SSW,6.3,84,1012.8,-0.8,0,3,0,0,night_time/dry
2018-11-03,22:30:00,12.2,13,SSW,5.1,84,1012.6,-0.7,0,3,0,0,night_time/windy
2018-11-03,23:00:00,12.3,13,ENE,9,84,1012,-1,0,3,0,0,night_time/dry
2018-11-03,23:30:00,12.3,20,S,6.6,85,1012.2,-0.4,0,3,0,0,night_time/dry
2018-11-04,00:00:00,12.3,14,SSW,6.8,86,1011.8,-0.1,0,3,0,0,night_time/dry
2018-11-04,00:30:00,12.3,20,SSE,7,87,1011.3,-0.9,0,3,0,0,night_time/dry
2018-11-04,01:00:00,12,10,SSE,4.8,89,1011.2,-0.6,0.2,3.2,0,0,night_time/raining_lightly
2018-11-04,01:30:00,11.7,12,SW,4.8,91,1010.7,-0.5,0.2,3.2,0,0,night_time/dry
2018-11-04,02:00:00,11.7,9,S,7.1,92,1010.3,-1,0.2,3.2,0,0,night_time/dry
2018-11-04,03:00:00,11.7,7,SSE,5.6,92,1009.4,-0.8,0.2,3.2,0,0,night_time/dry
2018-11-04,03:30:00,11.8,12,SSW,5.6,92,1009.4,-0.7,0.2,3.2,0,0,night_time/dry
2018-11-04,04:00:00,11.8,8,SSW,5.3,92,1009.3,-0.2,0.2,3.2,0,0,night_time/dry
2018-11-04,04:30:00,11.8,9,SW,6,92,1009.5,0.2,0.2,3.2,0,0,night_time/dry
2018-11-04,05:00:00,11.7,8,SE,2.4,93,1009.1,-0.2,0.2,3.2,0,0,night_time/dry
2018-11-04,05:30:00,11.7,12,SSW,3.8,93,1009,-0.5,0.2,3.2,0,0,night_time/dry
2018-11-04,06:00:00,11.7,9,SW,5.4,94,1009,-0.2,0.2,3.2,0,0,night_time/dry
2018-11-04,06:30:00,11.7,6,S,2,94,1008.9,-0.1,0.2,3.2,0,0,night_time/dry
2018-11-04,07:00:00,11.6,4,ESE,6.7,94,1008.9,-0.1,0.2,3.2,0,0,night_time/dry
2018-11-04,07:30:00,11.6,6,SE,2.4,95,1009,0.1,0.2,3.2,0,0,dawn/dry
2018-11-04,08:00:00,11.6,8,ESE,3.1,95,1009.2,0.3,0.4,3.4,0,0,overcast/raining_lightly
2018-11-04,08:30:00,11.6,4,SE,3,95,1009.1,0,0.4,3.4,7,0,overcast/dry
2018-11-04,09:00:00,11.6,1,SE,0.2,95,1009.1,0,0.4,3.4,0,0,overcast/dry
2018-11-04,09:30:00,11.6,4,SE,1.4,95,1009,0,0.4,3.4,16,0,overcast/dry
2018-11-04,10:00:00,11.7,2,ESE,3.1,95,1008.9,-0.3,0.4,3.4,19,0,overcast/dry
2018-11-04,10:30:00,11.8,5,SSE,2.6,95,1008.9,-0.1,0.4,3.4,33,0,overcast/dry
2018-11-04,11:00:00,12,7,S,4.4,94,1008.6,-0.2,0.4,3.4,37,0,overcast/dry
2018-11-04,11:30:00,12.1,4,SE,4.6,94,1008.3,-0.6,0.6,3.6,49,0,overcast/raining_lightly
2018-11-04,12:00:00,12.1,7,SE,3.6,95,1008,-0.6,1.8,4.8,46,0,overcast/raining
2018-11-04,12:30:00,12.1,7,SE,3.1,95,1007.6,-0.7,2.2,5.2,67,0.5,overcast/raining_lightly
2018-11-04,13:00:00,12.2,7,SSE,2.9,95,1007.3,-0.7,2.2,5.2,69,0,overcast/rain_has_stopped
2018-11-04,13:30:00,12.2,4,SE,2,95,1007.1,-0.5,2.2,5.2,25,0,overcast/dry
2018-11-04,14:00:00,12.3,4,ESE,3.1,96,1006.8,-0.5,2.4,5.4,26,0,overcast/raining_lightly
2018-11-04,14:30:00,11.9,10,E,7,95,1006.7,-0.4,2.4,5.4,18,0,overcast/dry
2018-11-04,15:00:00,11.4,8,SSE,5.9,95,1006.6,-0.2,2.4,5.4,25,0,overcast/dry
2018-11-04,15:30:00,11.3,4,SE,3,95,1006.5,-0.1,2.4,5.4,9,0,overcast/dry
2018-11-04,16:00:00,11.3,5,SE,4.1,96,1006.4,-0.2,2.4,5.4,7,0,overcast/dry
2018-11-04,16:30:00,11.2,7,SE,4,96,1006.2,-0.3,2.6,5.6,0,0,dusk/rain_has_stopped
2018-11-04,17:00:00,11.1,12,ESE,4.8,96,1006.1,-0.4,2.6,5.6,0,0,dusk/dry
2018-11-04,17:30:00,10.7,7,SE,3.8,95,1006.1,-0.3,2.6,5.6,0,0,night_time/dry
2018-11-04,18:00:00,10.4,8,SE,5.5,95,1006,0,2.6,5.6,0,0,night_time/dry
2018-11-04,18:30:00,10.3,8,SE,4.8,94,1006,-0.1,2.6,5.6,0,0,night_time/dry
2018-11-04,19:00:00,9.9,12,ESE,6.2,93,1006.1,0.2,2.6,5.6,0,0,night_time/dry
2018-11-04,19:30:00,9.8,9,ESE,4.5,91,1006.3,0.4,2.6,5.6,0,0,night_time/dry
2018-11-04,20:00:00,9.8,8,SSE,3.1,91,1005.9,-0.2,2.6,5.6,0,0,night_time/dry
2018-11-04,20:30:00,9.7,8,ESE,4.4,91,1005.5,-0.7,2.6,5.6,0,0,night_time/dry
2018-11-04,21:00:00,9.7,8,ESE,5.8,92,1005.5,-0.6,2.6,5.6,0,0,night_time/dry
2018-11-04,21:30:00,9.7,6,ESE,3,92,1005.6,0,2.6,5.6,0,0,night_time/dry
2018-11-04,22:00:00,9.8,4,ESE,2.4,92,1005.5,0,2.6,5.6,0,0,night_time/dry
2018-11-04,22:30:00,9.7,4,E,2.2,93,1005.1,-0.5,2.6,5.6,0,0,night_time/dry
2018-11-04,23:00:00,9.6,7,SE,3.9,93,1004.8,-0.6,2.6,5.6,0,0,night_time/dry
2018-11-04,23:30:00,9.6,4,E,4.3,93,1004.7,-0.4,2.6,5.6,0,0,night_time/dry
2018-11-05,00:00:00,9.6,6,E,2.5,93,1004.7,-0.2,0,5.6,0,0,night_time/dry
2018-11-05,00:30:00,9.6,4,E,4,93,1004.5,-0.2,0,5.6,0,0,night_time/dry
2018-11-05,01:00:00,9.7,7,E,3.3,93,1004.4,-0.3,0,5.6,0,0,night_time/dry
2018-11-05,01:30:00,9.6,8,E,3,93,1004.1,-0.4,0,5.6,0,0,night_time/dry
2018-11-05,02:00:00,9.5,4,E,2.4,93,1003.6,-0.8,0,5.6,0,0,night_time/dry
2018-11-05,02:30:00,9.3,4,E,2.5,93,1003.6,-0.4,0,5.6,0,0,night_time/dry
2018-11-05,03:00:00,9.1,1,ENE,0.1,94,1003.5,-0.2,0,5.6,0,0,night_time/dry
2018-11-05,03:30:00,9.2,4,ENE,2.8,94,1003.3,-0.3,0,5.6,0,0,night_time/dry
2018-11-05,04:00:00,9.2,6,E,3,94,1003.4,-0.1,0,5.6,0,0,night_time/dry
2018-11-05,04:30:00,9.2,4,E,3,94,1003.1,-0.2,0,5.6,0,0,night_time/dry
2018-11-05,05:00:00,9.2,8,ESE,4.7,94,1002.9,-0.5,0,5.6,0,0,night_time/dry
2018-11-05,05:30:00,8.9,4,E,2.2,95,1003,-0.2,0,5.6,0,0,night_time/dry
2018-11-05,06:00:00,8.8,6,E,2.8,95,1003,0.1,0,5.6,0,0,night_time/dry
2018-11-05,06:30:00,8.9,4,E,3,95,1003.2,0.2,0,5.6,0,0,night_time/dry
2018-11-05,07:00:00,9.1,4,ENE,1.3,95,1003.5,0.4,0,5.6,0,0,night_time/dry
2018-11-05,07:30:00,9.2,7,SE,3,95,1003.6,0.4,0,5.6,9,0,dawn/dry
2018-11-05,08:00:00,9.6,7,E,3.1,95,1003.6,0.2,0,5.6,19,0,cloudy/dry
2018-11-05,08:30:00,9.9,7,E,4.3,96,1003.7,0.2,0,5.6,25,0,overcast/dry
2018-11-05,09:00:00,10.1,8,ENE,5.6,95,1003.9,0.2,0,5.6,35,0,overcast/dry
2018-11-05,09:30:00,10.3,8,SE,4.9,95,1003.9,0.2,0,5.6,54,0,mainly_cloudy/dry
2018-11-05,10:00:00,10.6,4,E,2.5,95,1003.9,0.1,0,5.6,90,0,mainly_cloudy/dry
2018-11-05,10:30:00,11.1,7,E,4.9,95,1003.9,0,0,5.6,98,0.6,cloudy/dry
2018-11-05,11:00:00,11.7,8,E,3.3,95,1003.6,-0.2,0,5.6,218,0.8,cloudy/dry
2018-11-05,11:30:00,12.5,6,SE,6.1,93,1003.3,-0.5,0,5.6,214,1,partly_cloudy/dry
2018-11-05,12:00:00,13.2,6,SE,4.6,90,1003,-0.7,0,5.6,350,1.2,sunny/dry
2018-11-05,12:30:00,13.7,12,SE,5.5,84,1002.6,-0.7,0,5.6,153,0.8,mainly_cloudy/dry
2018-11-05,13:00:00,14.3,8,ESE,2.2,83,1002.2,-0.7,0,5.6,165,0.8,partly_cloudy/dry
2018-11-05,13:30:00,14.1,5,SE,3.7,84,1002,-0.7,0,5.6,102,0.5,mainly_cloudy/dry
2018-11-05,14:00:00,14.2,5,E,3.1,85,1002.1,-0.2,0,5.6,35,0,overcast/dry
2018-11-05,14:30:00,14.1,4,E,2.6,86,1001.9,0,0,5.6,35,0,overcast/dry
2018-11-05,15:00:00,14.1,4,E,3.1,87,1001.9,-0.2,0,5.6,46,0,mainly_cloudy/dry
2018-11-05,15:30:00,14,4,E,2,88,1001.6,-0.3,0,5.6,28,0,mainly_cloudy/dry
2018-11-05,16:00:00,13.9,4,E,1.2,88,1001.5,-0.4,0,5.6,19,0,cloudy/dry
2018-11-05,16:30:00,13.7,0,E,0,89,1001.7,0,0,5.6,0,0,dusk/dry
2018-11-05,17:00:00,13.4,2,E,2,89,1001.6,0.1,0,5.6,0,0,dusk/dry
2018-11-05,17:30:00,13.1,2,E,1.6,90,1001.4,-0.3,0,5.6,0,0,night_time/dry
2018-11-05,18:00:00,12.9,4,E,1.6,91,1001.4,-0.3,0,5.6,0,0,night_time/dry
2018-11-05,18:30:00,12.7,4,E,2.2,92,1001.3,0,0,5.6,0,0,night_time/dry
2018-11-05,19:00:00,12.4,5,ESE,2.9,92,1001.3,-0.1,0,5.6,0,0,night_time/dry
2018-11-05,19:30:00,12.4,7,ESE,3.1,93,1001.2,-0.2,0,5.6,0,0,night_time/dry
2018-11-05,20:00:00,12.6,4,SSE,1.4,92,1001.3,0.1,0.2,5.8,0,0,night_time/rain_has_stopped
2018-11-05,20:30:00,12.6,4,SE,2.2,92,1001.3,0.1,0.2,5.8,0,0,night_time/dry
2018-11-05,21:00:00,12.6,4,ESE,3.2,92,1001,-0.3,0.2,5.8,0,0,night_time/dry
2018-11-05,21:30:00,12.4,4,SE,3.3,92,1001,-0.3,0.2,5.8,0,0,night_time/dry
2018-11-05,22:00:00,12.4,4,SSE,2,93,1000.9,-0.2,0.2,5.8,0,0,night_time/dry
2018-11-05,22:30:00,12.4,2,SE,1.4,93,1000.5,-0.5,0.2,5.8,0,0,night_time/dry
2018-11-05,23:00:00,12.3,4,ESE,1.7,93,1000.4,-0.4,0.2,5.8,0,0,night_time/dry
2018-11-05,23:30:00,12.3,4,ESE,1.5,93,1000.3,-0.3,0.2,5.8,0,0,night_time/dry
2018-11-06,00:00:00,12.3,6,SE,2.4,94,1000.2,-0.2,0,5.8,0,0,night_time/dry
2018-11-06,00:30:00,12.2,4,ESE,1.6,93,999.7,-0.5,0,5.8,0,0,night_time/dry
2018-11-06,01:00:00,12.1,4,SE,1.8,94,999.7,-0.4,0,5.8,0,0,night_time/dry
2018-11-06,01:30:00,11.8,7,SE,3.6,94,999.5,-0.1,0,5.8,0,0,night_time/dry
2018-11-06,02:00:00,11.7,5,SSE,3.3,94,999.4,-0.4,0,5.8,0,0,night_time/dry
2018-11-06,03:00:00,11.7,8,SE,5.8,95,998.4,-0.9,0,5.8,0,0,night_time/dry
2018-11-06,03:30:00,11.6,4,SE,2.5,95,998.4,-0.6,0,5.8,0,0,night_time/dry
2018-11-06,04:00:00,11.5,6,S,2,95,998.3,-0.2,0,5.8,0,0,night_time/dry
2018-11-06,04:30:00,11.5,4,SE,2.6,95,998.2,-0.2,0,5.8,0,0,night_time/dry
2018-11-06,05:00:00,11.6,9,SE,3.8,95,997.8,-0.4,0,5.8,0,0,night_time/dry
